new file name, old file name, CWE, CWE present, CWE description, CodeQl result
J1000, CWE111_Unsafe_JNI__console_01_bad, CWE-111, True, Unsafe JNI
J2406, CWE606_Unchecked_Loop_Condition__database_01_good, CWE-606, False, Unchecked Loop Condition
J2407, CWE606_Unchecked_Loop_Condition__Environment_01_bad, CWE-606, True, Unchecked Loop Condition
J2408, CWE606_Unchecked_Loop_Condition__Environment_01_good, CWE-606, False, Unchecked Loop Condition
J2409, CWE606_Unchecked_Loop_Condition__File_01_bad, CWE-606, True, Unchecked Loop Condition
J2410, CWE606_Unchecked_Loop_Condition__File_01_good, CWE-606, False, Unchecked Loop Condition
J2411, CWE606_Unchecked_Loop_Condition__getCookies_Servlet_01_bad, CWE-606, True, Unchecked Loop Condition
J2412, CWE606_Unchecked_Loop_Condition__getCookies_Servlet_01_good, CWE-606, False, Unchecked Loop Condition
J2413, CWE606_Unchecked_Loop_Condition__getParameter_Servlet_01_bad, CWE-606, True, Unchecked Loop Condition
J2414, CWE606_Unchecked_Loop_Condition__getParameter_Servlet_01_good, CWE-606, False, Unchecked Loop Condition
J2415, CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_01_bad, CWE-606, True, Unchecked Loop Condition
J2416, CWE606_Unchecked_Loop_Condition__getQueryString_Servlet_01_good, CWE-606, False, Unchecked Loop Condition
J2417, CWE606_Unchecked_Loop_Condition__listen_tcp_01_bad, CWE-606, True, Unchecked Loop Condition
J2418, CWE606_Unchecked_Loop_Condition__listen_tcp_01_good, CWE-606, False, Unchecked Loop Condition
J2419, CWE606_Unchecked_Loop_Condition__PropertiesFile_01_bad, CWE-606, True, Unchecked Loop Condition
J2420, CWE606_Unchecked_Loop_Condition__PropertiesFile_01_good, CWE-606, False, Unchecked Loop Condition
J2421, CWE606_Unchecked_Loop_Condition__Property_01_bad, CWE-606, True, Unchecked Loop Condition
J2422, CWE606_Unchecked_Loop_Condition__Property_01_good, CWE-606, False, Unchecked Loop Condition
J2423, CWE606_Unchecked_Loop_Condition__URLConnection_01_bad, CWE-606, True, Unchecked Loop Condition
J2424, CWE606_Unchecked_Loop_Condition__URLConnection_01_good, CWE-606, False, Unchecked Loop Condition
J2425, CWE607_Public_Static_Final_Mutable__console_01_bad, CWE-607, True, Public Static Final Mutable
J2426, CWE607_Public_Static_Final_Mutable__console_01_good1, CWE-607, False, Public Static Final Mutable
J2427, CWE609_Double_Checked_Locking__Servlet_01_bad, CWE-609, True, Double Checked Locking
J2428, CWE609_Double_Checked_Locking__Servlet_01_good, CWE-609, False, Double Checked Locking
J2429, CWE609_Double_Checked_Locking__Thread_01_bad, CWE-609, True, Double Checked Locking
J2430, CWE609_Double_Checked_Locking__Thread_01_good, CWE-609, False, Double Checked Locking
J2431, CWE613_Insufficient_Session_Expiration__Servlet_01_bad, CWE-613, True, Insufficient Session Expiration
J2432, CWE613_Insufficient_Session_Expiration__Servlet_01_good, CWE-613, False, Insufficient Session Expiration
J2433, CWE614_Sensitive_Cookie_Without_Secure__Servlet_01_bad, CWE-614, True, Sensitive Cookie Without Secure,CWE-311 CWE-614 CWE-693
J2434, CWE614_Sensitive_Cookie_Without_Secure__Servlet_01_good, CWE-614, False, Sensitive Cookie Without Secure
J2435, CWE615_Info_Exposure_by_Comment__Servlet_01_bad, CWE-615, True, Info Exposure by Comment
J2436, CWE615_Info_Exposure_by_Comment__Servlet_01_good, CWE-615, False, Info Exposure by Comment
J2437, CWE617_Reachable_Assertion__false_01_bad, CWE-617, True, Reachable Assertion
J2438, CWE617_Reachable_Assertion__false_01_good, CWE-617, False, Reachable Assertion
J2439, CWE617_Reachable_Assertion__length_01_bad, CWE-617, True, Reachable Assertion
J2440, CWE617_Reachable_Assertion__length_01_good, CWE-617, False, Reachable Assertion
J2441, CWE643_Xpath_Injection__connect_tcp_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2442, CWE643_Xpath_Injection__connect_tcp_01_good, CWE-643, False, Xpath Injection
J2443, CWE643_Xpath_Injection__console_readLine_01_bad, CWE-643, True, Xpath Injection
J2444, CWE643_Xpath_Injection__console_readLine_01_good, CWE-643, False, Xpath Injection
J2445, CWE643_Xpath_Injection__database_01_bad, CWE-643, True, Xpath Injection
J2446, CWE643_Xpath_Injection__database_01_good, CWE-643, False, Xpath Injection
J2447, CWE643_Xpath_Injection__Environment_01_bad, CWE-643, True, Xpath Injection
J2448, CWE643_Xpath_Injection__Environment_01_good, CWE-643, False, Xpath Injection
J2449, CWE643_Xpath_Injection__File_01_bad, CWE-643, True, Xpath Injection
J2450, CWE643_Xpath_Injection__File_01_good, CWE-643, False, Xpath Injection
J2451, CWE643_Xpath_Injection__getCookies_Servlet_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2452, CWE643_Xpath_Injection__getCookies_Servlet_01_good, CWE-643, False, Xpath Injection
J2453, CWE643_Xpath_Injection__getParameter_Servlet_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2454, CWE643_Xpath_Injection__getParameter_Servlet_01_good, CWE-643, False, Xpath Injection
J2455, CWE643_Xpath_Injection__getQueryString_Servlet_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2456, CWE643_Xpath_Injection__getQueryString_Servlet_01_good, CWE-643, False, Xpath Injection
J2457, CWE643_Xpath_Injection__listen_tcp_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2458, CWE643_Xpath_Injection__listen_tcp_01_good, CWE-643, False, Xpath Injection
J2459, CWE643_Xpath_Injection__PropertiesFile_01_bad, CWE-643, True, Xpath Injection
J2460, CWE643_Xpath_Injection__PropertiesFile_01_good, CWE-643, False, Xpath Injection
J2461, CWE643_Xpath_Injection__Property_01_bad, CWE-643, True, Xpath Injection
J2462, CWE643_Xpath_Injection__Property_01_good, CWE-643, False, Xpath Injection
J2463, CWE643_Xpath_Injection__URLConnection_01_bad, CWE-643, True, Xpath Injection,CWE-74 CWE-91 CWE-643 CWE-707 CWE-943
J2464, CWE643_Xpath_Injection__URLConnection_01_good, CWE-643, False, Xpath Injection
J2465, CWE667_Improper_Locking__basic_01_bad, CWE-667, True, Improper Locking
J2466, CWE667_Improper_Locking__basic_01_good, CWE-667, False, Improper Locking
J2467, CWE674_Uncontrolled_Recursion__long_01_bad, CWE-674, True, Uncontrolled Recursion
J2468, CWE674_Uncontrolled_Recursion__long_01_good, CWE-674, False, Uncontrolled Recursion
J2469, CWE674_Uncontrolled_Recursion__missing_base_01_bad, CWE-674, True, Uncontrolled Recursion
J2470, CWE674_Uncontrolled_Recursion__missing_base_01_good, CWE-674, False, Uncontrolled Recursion
J2471, CWE681_Incorrect_Conversion_Between_Numeric_Types__double2float_01_bad, CWE-681, True, Incorrect Conversion Between Numeric Types
J2472, CWE681_Incorrect_Conversion_Between_Numeric_Types__double2float_01_good, CWE-681, False, Incorrect Conversion Between Numeric Types
J2473, CWE681_Incorrect_Conversion_Between_Numeric_Types__float2int_01_bad, CWE-681, True, Incorrect Conversion Between Numeric Types
J2474, CWE681_Incorrect_Conversion_Between_Numeric_Types__float2int_01_good, CWE-681, False, Incorrect Conversion Between Numeric Types
J2475, CWE681_Incorrect_Conversion_Between_Numeric_Types__floatNaN2int_01_bad, CWE-681, True, Incorrect Conversion Between Numeric Types
J2476, CWE681_Incorrect_Conversion_Between_Numeric_Types__floatNaN2int_01_good, CWE-681, False, Incorrect Conversion Between Numeric Types
J2477, CWE690_NULL_Deref_From_Return__Class_StringBuilder_01_bad, CWE-690, True, NULL Deref From Return
J2478, CWE690_NULL_Deref_From_Return__Class_StringBuilder_01_good, CWE-690, False, NULL Deref From Return
J2479, CWE690_NULL_Deref_From_Return__Class_String_01_bad, CWE-690, True, NULL Deref From Return
J2480, CWE690_NULL_Deref_From_Return__Class_String_01_good, CWE-690, False, NULL Deref From Return
J2481, CWE690_NULL_Deref_From_Return__getParameter_Servlet_equals_01_bad, CWE-690, True, NULL Deref From Return
J2482, CWE690_NULL_Deref_From_Return__getParameter_Servlet_equals_01_good, CWE-690, False, NULL Deref From Return
J2483, CWE690_NULL_Deref_From_Return__getParameter_Servlet_trim_01_bad, CWE-690, True, NULL Deref From Return
J2484, CWE690_NULL_Deref_From_Return__getParameter_Servlet_trim_01_good, CWE-690, False, NULL Deref From Return
J2485, CWE690_NULL_Deref_From_Return__Properties_getProperty_equals_01_bad, CWE-690, True, NULL Deref From Return
J2486, CWE690_NULL_Deref_From_Return__Properties_getProperty_equals_01_good, CWE-690, False, NULL Deref From Return
J2487, CWE690_NULL_Deref_From_Return__Properties_getProperty_trim_01_bad, CWE-690, True, NULL Deref From Return
J2488, CWE690_NULL_Deref_From_Return__Properties_getProperty_trim_01_good, CWE-690, False, NULL Deref From Return
J2489, CWE690_NULL_Deref_From_Return__System_getProperty_equals_01_bad, CWE-690, True, NULL Deref From Return
J2490, CWE690_NULL_Deref_From_Return__System_getProperty_equals_01_good, CWE-690, False, NULL Deref From Return
J2491, CWE690_NULL_Deref_From_Return__System_getProperty_trim_01_bad, CWE-690, True, NULL Deref From Return
J2492, CWE690_NULL_Deref_From_Return__System_getProperty_trim_01_good, CWE-690, False, NULL Deref From Return
J2493, CWE698_Redirect_Without_Exit__Servlet_01_bad, CWE-698, True, Redirect Without Exit
J2494, CWE698_Redirect_Without_Exit__Servlet_01_good, CWE-698, False, Redirect Without Exit
J2495, CWE759_Unsalted_One_Way_Hash__basic_01_bad, CWE-759, True, Unsalted One Way Hash
J2496, CWE759_Unsalted_One_Way_Hash__basic_01_good, CWE-759, False, Unsalted One Way Hash
J2497, CWE760_Predictable_Salt_One_Way_Hash__basic_01_bad, CWE-760, True, Predictable Salt One Way Hash
J2498, CWE760_Predictable_Salt_One_Way_Hash__basic_01_good, CWE-760, False, Predictable Salt One Way Hash
J2499, CWE764_Multiple_Locks__ReentrantLock_Servlet_01_bad, CWE-764, True, Multiple Locks
J2500, CWE764_Multiple_Locks__ReentrantLock_Servlet_01_good, CWE-764, False, Multiple Locks
J2501, CWE764_Multiple_Locks__ReentrantLock_Thread_01_bad, CWE-764, True, Multiple Locks
J2502, CWE764_Multiple_Locks__ReentrantLock_Thread_01_good, CWE-764, False, Multiple Locks
J2503, CWE765_Multiple_Unlocks__ReentrantLock_Servlet_01_bad, CWE-765, True, Multiple Unlocks
J2504, CWE765_Multiple_Unlocks__ReentrantLock_Servlet_01_good, CWE-765, False, Multiple Unlocks
J2505, CWE765_Multiple_Unlocks__ReentrantLock_Thread_01_bad, CWE-765, True, Multiple Unlocks
J2506, CWE765_Multiple_Unlocks__ReentrantLock_Thread_01_good, CWE-765, False, Multiple Unlocks
J2507, CWE772_Missing_Release_of_Resource__console_InputStreamReader_01_bad, CWE-772, True, Missing Release of Resource
J2508, CWE772_Missing_Release_of_Resource__console_InputStreamReader_01_good, CWE-772, False, Missing Release of Resource
J2509, CWE772_Missing_Release_of_Resource__db_Connection_01_bad, CWE-772, True, Missing Release of Resource
J2510, CWE772_Missing_Release_of_Resource__db_Connection_01_good, CWE-772, False, Missing Release of Resource
J2511, CWE775_Missing_Release_of_File_Descriptor_or_Handle__FileReader_01_bad, CWE-775, True, Missing Release of File Descriptor or Handle
J2512, CWE775_Missing_Release_of_File_Descriptor_or_Handle__FileReader_01_good, CWE-775, False, Missing Release of File Descriptor or Handle
J2513, CWE775_Missing_Release_of_File_Descriptor_or_Handle__ZipFile_01_bad, CWE-775, True, Missing Release of File Descriptor or Handle
J2514, CWE775_Missing_Release_of_File_Descriptor_or_Handle__ZipFile_01_good, CWE-775, False, Missing Release of File Descriptor or Handle
J2515, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2516, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2517, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2518, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2519, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2520, CWE789_Uncontrolled_Mem_Alloc__connect_tcp_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2521, CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2522, CWE789_Uncontrolled_Mem_Alloc__console_readLine_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2523, CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2524, CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2525, CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2526, CWE789_Uncontrolled_Mem_Alloc__console_readLine_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2527, CWE789_Uncontrolled_Mem_Alloc__database_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2528, CWE789_Uncontrolled_Mem_Alloc__database_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2529, CWE789_Uncontrolled_Mem_Alloc__database_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2530, CWE789_Uncontrolled_Mem_Alloc__database_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2531, CWE789_Uncontrolled_Mem_Alloc__database_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2532, CWE789_Uncontrolled_Mem_Alloc__database_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2533, CWE789_Uncontrolled_Mem_Alloc__Environment_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2534, CWE789_Uncontrolled_Mem_Alloc__Environment_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2535, CWE789_Uncontrolled_Mem_Alloc__Environment_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2536, CWE789_Uncontrolled_Mem_Alloc__Environment_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2537, CWE789_Uncontrolled_Mem_Alloc__Environment_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2538, CWE789_Uncontrolled_Mem_Alloc__Environment_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2539, CWE789_Uncontrolled_Mem_Alloc__File_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2540, CWE789_Uncontrolled_Mem_Alloc__File_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2541, CWE789_Uncontrolled_Mem_Alloc__File_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2542, CWE789_Uncontrolled_Mem_Alloc__File_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2543, CWE789_Uncontrolled_Mem_Alloc__File_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2544, CWE789_Uncontrolled_Mem_Alloc__File_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2545, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2546, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2547, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2548, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2549, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2550, CWE789_Uncontrolled_Mem_Alloc__getCookies_Servlet_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2551, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2552, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2553, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2554, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2555, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2556, CWE789_Uncontrolled_Mem_Alloc__getParameter_Servlet_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2557, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2558, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2559, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2560, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2561, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2562, CWE789_Uncontrolled_Mem_Alloc__getQueryString_Servlet_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2563, CWE789_Uncontrolled_Mem_Alloc__heap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2564, CWE789_Uncontrolled_Mem_Alloc__heap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2565, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2566, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2567, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2568, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2569, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2570, CWE789_Uncontrolled_Mem_Alloc__listen_tcp_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2571, CWE789_Uncontrolled_Mem_Alloc__max_value_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2572, CWE789_Uncontrolled_Mem_Alloc__max_value_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2573, CWE789_Uncontrolled_Mem_Alloc__max_value_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2574, CWE789_Uncontrolled_Mem_Alloc__max_value_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2575, CWE789_Uncontrolled_Mem_Alloc__max_value_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2576, CWE789_Uncontrolled_Mem_Alloc__max_value_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2577, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2578, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2579, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2580, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2581, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2582, CWE789_Uncontrolled_Mem_Alloc__PropertiesFile_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2583, CWE789_Uncontrolled_Mem_Alloc__Property_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2584, CWE789_Uncontrolled_Mem_Alloc__Property_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2585, CWE789_Uncontrolled_Mem_Alloc__Property_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2586, CWE789_Uncontrolled_Mem_Alloc__Property_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2587, CWE789_Uncontrolled_Mem_Alloc__Property_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2588, CWE789_Uncontrolled_Mem_Alloc__Property_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2589, CWE789_Uncontrolled_Mem_Alloc__random_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2590, CWE789_Uncontrolled_Mem_Alloc__random_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2591, CWE789_Uncontrolled_Mem_Alloc__random_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2592, CWE789_Uncontrolled_Mem_Alloc__random_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2593, CWE789_Uncontrolled_Mem_Alloc__random_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2594, CWE789_Uncontrolled_Mem_Alloc__random_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2595, CWE789_Uncontrolled_Mem_Alloc__URLConnection_ArrayList_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2596, CWE789_Uncontrolled_Mem_Alloc__URLConnection_ArrayList_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2597, CWE789_Uncontrolled_Mem_Alloc__URLConnection_HashMap_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2598, CWE789_Uncontrolled_Mem_Alloc__URLConnection_HashMap_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2599, CWE789_Uncontrolled_Mem_Alloc__URLConnection_HashSet_01_bad, CWE-789, True, Uncontrolled Mem Alloc
J2600, CWE789_Uncontrolled_Mem_Alloc__URLConnection_HashSet_01_good, CWE-789, False, Uncontrolled Mem Alloc
J2601, CWE78_OS_Command_Injection__connect_tcp_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2602, CWE78_OS_Command_Injection__connect_tcp_01_good, CWE-78, False, OS Command Injection
J2603, CWE78_OS_Command_Injection__console_readLine_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2604, CWE78_OS_Command_Injection__console_readLine_01_good, CWE-78, False, OS Command Injection
J2605, CWE78_OS_Command_Injection__database_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2606, CWE78_OS_Command_Injection__database_01_good, CWE-78, False, OS Command Injection
J2607, CWE78_OS_Command_Injection__Environment_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2608, CWE78_OS_Command_Injection__Environment_01_good, CWE-78, False, OS Command Injection
J2609, CWE78_OS_Command_Injection__File_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2610, CWE78_OS_Command_Injection__File_01_good, CWE-78, False, OS Command Injection
J2611, CWE78_OS_Command_Injection__getCookies_Servlet_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2612, CWE78_OS_Command_Injection__getCookies_Servlet_01_good, CWE-78, False, OS Command Injection
J2613, CWE78_OS_Command_Injection__getParameter_Servlet_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2614, CWE78_OS_Command_Injection__getParameter_Servlet_01_good, CWE-78, False, OS Command Injection
J2615, CWE78_OS_Command_Injection__getQueryString_Servlet_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2616, CWE78_OS_Command_Injection__getQueryString_Servlet_01_good, CWE-78, False, OS Command Injection
J2617, CWE78_OS_Command_Injection__listen_tcp_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2618, CWE78_OS_Command_Injection__listen_tcp_01_good, CWE-78, False, OS Command Injection
J2619, CWE78_OS_Command_Injection__PropertiesFile_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2620, CWE78_OS_Command_Injection__PropertiesFile_01_good, CWE-78, False, OS Command Injection
J2621, CWE78_OS_Command_Injection__Property_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2622, CWE78_OS_Command_Injection__Property_01_good, CWE-78, False, OS Command Injection
J2623, CWE78_OS_Command_Injection__URLConnection_01_bad, CWE-78, True, OS Command Injection,CWE-74 CWE-77 CWE-78 CWE-88 CWE-707
J2624, CWE78_OS_Command_Injection__URLConnection_01_good, CWE-78, False, OS Command Injection
J2625, CWE80_XSS__CWE182_Servlet_connect_tcp_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2626, CWE80_XSS__CWE182_Servlet_connect_tcp_01_good, CWE-80, False, XSS
J2627, CWE80_XSS__CWE182_Servlet_database_01_bad, CWE-80, True, XSS
J2628, CWE80_XSS__CWE182_Servlet_database_01_good, CWE-80, False, XSS
J2629, CWE80_XSS__CWE182_Servlet_File_01_bad, CWE-80, True, XSS
J2630, CWE80_XSS__CWE182_Servlet_File_01_good, CWE-80, False, XSS
J2631, CWE80_XSS__CWE182_Servlet_getCookies_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2632, CWE80_XSS__CWE182_Servlet_getCookies_Servlet_01_good, CWE-80, False, XSS
J2633, CWE80_XSS__CWE182_Servlet_getParameter_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2634, CWE80_XSS__CWE182_Servlet_getParameter_Servlet_01_good, CWE-80, False, XSS
J2635, CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2636, CWE80_XSS__CWE182_Servlet_getQueryString_Servlet_01_good, CWE-80, False, XSS
J2637, CWE80_XSS__CWE182_Servlet_listen_tcp_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2638, CWE80_XSS__CWE182_Servlet_listen_tcp_01_good, CWE-80, False, XSS
J2639, CWE80_XSS__CWE182_Servlet_PropertiesFile_01_bad, CWE-80, True, XSS
J2640, CWE80_XSS__CWE182_Servlet_PropertiesFile_01_good, CWE-80, False, XSS
J2641, CWE80_XSS__CWE182_Servlet_URLConnection_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2642, CWE80_XSS__CWE182_Servlet_URLConnection_01_good, CWE-80, False, XSS
J2643, CWE80_XSS__Servlet_connect_tcp_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2644, CWE80_XSS__Servlet_connect_tcp_01_good, CWE-80, False, XSS
